url,price,zone,neighborhood,built_area,usable_area,bedrooms,bathrooms,floor,exterior,elevator,garage,storage_room,balcony,new,condition,year,agency,consumption_label,emissions_label,description
https://www.idealista.com/inmueble/108488824/,865000.0,abando-albia,"Abandoibarra-Guggenheim, Bilbao",105.0,85.0,2,2,5.0,exterior,True,True,True,False,False,Buen estado,2007.0,Quorum Bilbao,E,E,"INMOBILIARIA QUORUM vende fantastica vivienda de lujo en Plaza Euskadi con vistas privilegiadas. Ubicada en una de las zonas mas exclusivas de Bilbao, esta preciosa vivienda de reciente construccion cuenta con 85m² utiles y vistas despejadas a la Plaza Euskadi y el Museo de Bellas Artes. Su buena orientacion garantiza una excelente iluminacion natural durante todo el dia. La vivienda se distribuye en un hall de entrada, un amplio salon-comedor con un gran ventanal, una cocina independiente totalmente equipada, dos dormitorios y dos baños completos. La habitacion principal dispone de baño en suite y armarios empotrados, proporcionando un gran confort y funcionalidad. Las calidades de lujo destacan en cada rincon de la vivienda: ventanas de aluminio con rotura de puente termico y cristales climalit, aire acondicionado y servicios centrales con contador individual. Ademas, el precio incluye garaje con capacidad para cualquier tipo de coche y trastero de acceso directo, lo que añade un extra de comodidad. Una vivienda lista para entrar a vivir en una ubicacion inmejorable. ¡No dejes pasar esta oportunidad y ven a visitarla! Si buscas Agencias Inmobiliarias en Bilbao centro, Quorum es la inmobiliaria que puede ayudarte en la compra, venta o alquiler de tu piso, vivienda o local. 25 Años de trayectoria con 8 Oficinas Inmobiliarias y mas de 40 profesionales con gran bagaje en el sector inmobiliario a traves de una metodologia basada en el rigor, el compromiso y la responsabilidad a traves del tratamiento personalizado y con la asesoria de un departamento juridico propio. Siempre con la sensibilidad de que un inmueble puede llegar a ser un hogar, una inversion o la puesta en marcha de un gran proyecto; el objetivo es acompañar a nuestros clientes de principio a fin para satisfacer expectativas y alimentar ilusiones. Garantia, responsabilidad y eficiencia definen los pilares del servicio Quorum. En Grupo Quorum aplicamos una metodologia enfocada a lograr resultados optimos y de beneficio en el menor tiempo posible. En Quorum somos muy conscientes del vinculo emocional asociado a una vivienda o a un proyecto de negocio, de ahi que nuestros agentes y nuestros asesores sepan acompañarle con seriedad y empatia en todo el proceso de compra-venta, facilitando la busqueda y gestionando desde las labores administrativas, la consecucion del certificado energetico, home staging, hasta las fotografias/videos profesionales o todos los servicios asociados a la gestion inmobiliaria. Un equipo propio experto en marketing, asi como un departamento legal velaran por los intereses de cada cliente con el fin de evitar incidencias y simplificar el proceso de compra o de venta de viviendas, chalets, locales o naves industriales en nuestro area de implantacion: el Gran Bilbao, asi como en zonas vacacionales y proyectos de segunda residencia. Quorum es la inmobiliaria lider en Vizcaya. Localiza nuestra agencia inmobiliaria en."
https://www.idealista.com/inmueble/108491640/,2500000.0,abando-albia,"Ensanche-Moyua, Bilbao",320.0,315.0,5,4,3.0,exterior,True,True,True,True,False,Buen estado,1935.0,Henao inmobiliaria,E,E,"Exclusiva-Amplia vivienda de lujo ubicada en un edificio señorial historico exento de pago de IBI, situado junto a la plaza Moyua, en una zona privilegiada del centro de la ciudad. Reformada totalmente tanto el inmueble como el interior de la vivienda con un diseño elegante y funcional, con materiales de primera calidad, cuidando todos los detalles que hace todo ello una vivienda confortable y acogedora. Exterior con vistas y un balcon terraza, buena altura y buena orientacion de sol. Garaje y trastero. Tiene una bonita distribucion con amplias estancias, techos altos y molduras artesanales. Consta de un amplio hall, un salon con una zona de comedor y acceso a la terraza, un despacho, una cocina con zona de lavado y planchado independiente, cinco habitaciones, tres baños y un aseo. Dos de las habitaciones disponen de baño completo incorporado, otra habitacion con baño y vestidor y la habitacion principal es suite con amplio vestidor y baño completo. Un pasillo ancho y amplios ventanales Todas las estancias de la vivienda con mucha amplitud y ventanas. Varios armarios empotrados repartidos por toda la vivienda. Para entrar a vivir. Parcela de garaje y trastero incluidos en el precio. Dos parcelas de garajes opcionales. Agua caliente y calefaccion individual a gas natural. Ascensor. Si desea mas informacion, pongase en contacto con Henao Inmobiliaria a traves de nuestro email, telefono o pagina web. Le atenderemos sin compromiso."
https://www.idealista.com/inmueble/108548224/,1500000.0,abando-albia,"Abandoibarra-Guggenheim, Bilbao",260.0,238.37435894284621,5,3,6.0,exterior,True,False,True,True,False,A reformar,1943.0,Carmen,E,E,"DESCRIPCIoN DE LA VIVIENDA PRECIOSO Y AMPLISIMO PISO EN UNA DE LAS MEJORES ZONAS DE BILBAO, JUNTO AL PARQUE DE DOÑA CASILDA. Se trata de una vivienda de 260 m2. ubicada en una 6ª planta totalmente exterior con grandes ventanales que le proporcionan una gran luminosidad con 2 puertas de acceso y unas enormes posibilidades siendo su distribucion actual la siguiente: Amplio recibidor. Salon. Comedor y biblioteca independientes Zona de estar con acceso a una agradable terraza en esquina. Dormitorio principal en suite con cuarto de baño. 2 dormitorios con cuarto de baño compartido Cocina con office Dormitorio y baño de servicio. Trastero."
https://www.idealista.com/inmueble/107699004/,1015000.0,abando-albia,"Ensanche-Moyua, Bilbao",258.0,210.0,6,2,4.0,exterior,True,False,False,True,False,Buen estado,1885.0,ORDUNTE Inmobiliaria,E,E,"Un trocito de historia en el Ensanche de Bilbao. 250 m² de luz, elegancia y posibilidades infinitas al ser SEGREGABLE. En pleno corazon de Bilbao, la zona mas cotizada de la villa, donde la ciudad late con mas fuerza y el encanto de la arquitectura clasica convive con la vida moderna, te presentamos un piso que no es solo una vivienda: es una experiencia. Un hogar que cuenta historias desde el primer paso. Al cruzar la puerta, te recibe un amplio hall que ya deja entrever la majestuosidad de sus techos altos, la nobleza de los materiales y la amplitud que rara vez se encuentra en el mercado actual. Casi 250 metros cuadrados de elegancia y potencial, con estancias que invitan a soñar: Un gran salon comedor, cocina equipada. Seis dormitorios llenos de encanto, cada uno con su propia personalidad. Un baño completo con ducha y un aseo de cortesia de dos piezas completan la vivienda. Detalles como las chimeneas originales, los suelos de madera, las molduras, espacios generosos y los altos techos te transportan a otra epoca, sin renunciar a la vida contemporanea. Grandes ventanales, y luz a raudales entrando desde dos miradores acristalados y un balcon exterior. ¡Imagina aqui tus tardes de lectura, tus desayunos o tus cenas especiales, con vistas al alma de Bilbao! Pero este piso no solo enamora por lo que es… sino por todo lo que puede llegar a ser. Gracias a su tamaño y distribucion, es segregable, lo que lo convierte en una oportunidad excelente tanto para quien busca una vivienda unica, como para quien quiere invertir con cabeza y corazon. En resumen, un inmueble exclusivo, elegante, lleno de alma y posibilidades, en una ubicacion privilegiada. Si buscas vivir en el centro de Bilbao, en un espacio que combine historia, lujo y amplitud, esta es tu casa. Contactanos y ven a sentir en persona lo que las fotos no pueden explicar. Homorarios al comprador del 2% mas IVA, no incluidos en el precio de venta."
https://www.idealista.com/inmueble/100445020/,725000.0,abando-albia,"Abandoibarra-Guggenheim, Bilbao",112.0,102.0,3,2,3.0,exterior,True,True,True,False,False,Buen estado,1988.0,Fincas Lersundi,E,E,"Iniciamos la venta de PISO en pleno ENSANCHE BILBAiNO, TOTALMENTE EXTERIOR y en ROTONDA A DOS CALLES CON BONITAS VISTAS. Ocupa una superficie de 112 m2 construidos y se distribuye en 3 HABITACIONES, SALoN COMEDOR, COCINA EQUIPADA Y 2 CUARTOS DE BAÑO (uno en suit). La vivienda es COMPLETAMENTE EXTERIOR a dos calles, dificil ver una casa en el Ensanche con todos sus huecos al exterior, incluyendo la cocina tambien. Interiormente esta en buen estado de conservacion, la tercera habitacion actualmente comunica con el dormitorio principal ya que se ha optado por destinarla a vestidor, y se podria volver a independizar si se necesitara. El piso se integra en un Edificio de estructura de hormigon (1986) que cuenta con PARCELA DE GARAJE DE ACCESO DIRECTO para COCHE GRANDE Y MOTO y un TRASTERO en el bajocubierta. El sistema de agua caliente y calefaccion es por caldera individual de gas natural."
https://www.idealista.com/inmueble/106363434/,1800000.0,abando-albia,"Ensanche-Moyua, Bilbao",403.0,395.0,8,3,4.0,exterior,True,False,True,True,False,A reformar,1910.0,Fincas Lersundi,E,E,"Iniciamos la VENTA DE UNA CASA DE LUJO, pocas veces el mercado inmobiliario da la oportunidad de adquirir un (pedazito de Historia) en uno de los Edificios mas emblematicos de la ciudad, concretamente en el EDIFICIO SOTA DE LA PLAZA JADO. Diseñado por el Arquitecto Bilbaino Gregorio Ibarreche, sus proporciones (403 m2) de elegancia y confort bien distribuidos, hacen de esta vivienda un piso uNICO CON SUS TRES PRECIOSOS BALCONES Y MIRADOR A LA CALLE te regalan unas VISTAS ESPECTACULARES A TODA LA PLAZA JADO, HEROS, COLoN DE LARREATEGUI Y ERCILLA. Actualmente se distribuye en GRAN SALoN COMEDOR, 2º SALoN, DEPACHO O BIBLIOTECA, 7 DORMITORIOS, COCINA GRANDE CON COMEDOR DE DIARIO Y 3 CUARTOS DE BAÑO. La propiedad cuenta con dos puertas de entrada por escaleras y ascensores independientes, siendo el sistema de agua caliente y calefaccion por caldera individual de gas natural, por lo que la hace ideal para PLANTEAR CUALQUIER PROYECTO DE REFORMA TANTO DE DOS VIVIENDAS COMO DE UNA. La ubicacion PRIVILEGIADA Y EXCLUSIVA de este piso en PLENO ENSANCHE BILBAiNO CON LA PLAZA JADO y su 400 m2 de jardines con arboles, junto con su preciosa FUENTE ORNAMENTAL DE LOS TRES LEONES que vigilan la tranquilidad y calma de sus calles adyacentes, hacen de la compra de este Inmueble un VALOR ASEGURADO. El Ensanche Bilbaino espacio que hoy luce como uno de los puntos cardinales del Bilbao del ocio o del reposo, segun el momento, con su cuidado comercio, rodeado de todos los servicios y flanqueado por Plaza Moyua y La Gran via, es sin dudar el lugar ideal para vivir y disfrutar de la vida urbana de la ciudad."
https://www.idealista.com/inmueble/108532633/,595000.0,abando-albia,"Ensanche-Moyua, Bilbao",111.0,101.01077414546286,3,2,2.0,exterior,True,False,False,False,False,A reformar,1936.0,Inmobiliaria Ortuondo,E,E,"Se vende piso en Bilbao centro, ubicado en la emblematica calle Diputacion. Con una estructura de madera y hierro que le aporta un encanto especial, este inmueble de 111 m² construidos se presenta actualmente acondicionado como oficina. Requiere reforma para acondicionarlo como vivienda. La distribucion actual: cuenta con una acogedora recepcion, dos aseos, y una amplia zona diafana que permite multiples usos. Ademas, dispone de un despacho exterior con dos ventanales y un balcon que da a la tranquila calle Arbieto, perfecto para disfrutar del aire fresco. Tambien incluye un office y un almacen. El piso esta equipado con aire acondicionado individual y calefaccion por bomba de frio/calor. Cuenta con ascensor a cota cero. Plano de la distribucion original."
https://www.idealista.com/inmueble/108307699/,850000.0,abando-albia,"Ensanche-Moyua, Bilbao",182.0,175.0,4,2,3.0,exterior,True,False,False,True,False,A reformar,1905.0,Fincas Lersundi,F,F,"FINCAS LERSUNDI inicia la VENTA DE EXCLUSIVA VIVIENDA EN DIPUTACION, junto a la GRAN ViA DE BILBAO! Con una UBICACIoN PRIVILEGIADA presentamos esta vivienda en un EXCELENTE EDIFICIO SEÑORIAL tipico de la arquitectura tradicional del ENSANCHE BILBAiNO con preciosos BALCONES Y MIRADORES a la calle con magnificas vistas. La vivienda consta de 180 m2 distribuidos en 4 habitaciones, salon comedor cocina y 2 cuartos de baño. Interiormente necesita actualizacion total, conserva la esencia original de las grandes construcciones de la epoca, como suelos de pinotea, amplios ventanales, chimeneas y altos techos, pudiendo realizar una reforma a tu gusto y necesidades por su buena distribucion espacial ya de base. El edificio ha sido totalmente rehabilitado con preciosa fachada y ascensor a cota cero, siendo el sistema de agua caliente y calefaccion por caldera individual de gas natural. Gastos de comunidad 108€ mensuales. Una excelente oportunidad de adquirir una propiedad unica en la calle DIPUTACIoN en pleno centro Bilbaino rodeado de un ambiente comodo y elegante con todos los servicios y comercios de primer nivel a tu alcance."
https://www.idealista.com/inmueble/107686757/,950000.0,abando-albia,"Abandoibarra-Guggenheim, Bilbao",122.0,115.0,3,2,6.0,exterior,True,True,False,True,False,Buen estado,1980.0,Fincas Lersundi,E,E,"Iniciamos la VENTA DE ESTUPENDA VIVIENDA DE LUJO CON TERRAZA EN EL ENSANCHE, concretamente a principios de la calle Cosme Echevarrieta esquina con Alameda Mazarredo. Ocupa una superficie de 122 m2 construidos y se distribuye en 3 HABITACIONES, SALoN COMEDOR CON SALIDA a una TERRAZA ALARGADA CON MARAVILLOSAS VISTAS DEPEJADAS, COCINA EQUIPADA, 2 CUARTOS DE BAÑO COMPLETOS y amplio hall de entrada de 18 m2. La vivienda es totalmente Exterior en esquina muy luminosa y soleada con grandes ventanales. El salon dispone de una TERRAZA CORRIDA en todo el perimetral de la fachada con BUENAS VISTAS DEPEJADAS a la calle Cosme Echevarrieta, Heros, Lersundi e incluso vistas laterales a Alameda Mazarredo y la Ria. Interiormente el piso esta muy cuidado, todos los dormitorios disponen de armarios empotrados, asi como un cuarto armario en el hall de entrada, lo que le confiere gran capacidad de almacenaje. El piso se integra en un Edificio de calidad que cuenta con servicio de dos ascensores y porteria presencial compartido con tres portales, siendo el sistema de agua caliente y calefaccion central. Ademas cuenta con una buena PARCELA DE GARAJE DE ACCESO DIRECTO INCLUiDA EN EL PRECIO. Ubicacion estupenda en pleno centro de la ciudad, con todos los servicios a un paso, la zona del Ensanche es la mas demandada en la Villa y de mayor revalorizacion inmobiliaria, con una amplia oferta cultural y de ocio, rodeada de Museos, teatros, cines, restaurantes y tiendas, todo a un paso para disfrutar de un ambiente cosmopolita y seguro. Excelentes comunicaciones de metro, tranvia y autobuses, el lugar perfecto para vivir."
https://www.idealista.com/inmueble/105883082/,730000.0,abando-albia,"Albia, Bilbao",132.0,105.0,3,3,1.0,exterior,True,False,False,True,False,Buen estado,1949.0,Inmobiliaria El Botxo,E,E,"PISO DE LUJO REFORMADO A ESTRENAR EN ABANDO – UBICACIoN PRIVILEGIADA JUNTO A LOS JARDINES DE ALBIA ¡Estrena vivienda en una de las zonas mas exclusivas de Bilbao! A escasos metros de los Jardines de Albia, Gran Via, Mazarredo y Uribitarte, se encuentra este espectacular piso de lujo, completamente reformado con materiales de primerisima calidad, en un edificio emblematico recientemente rehabilitado (ITE pasada en 2024). Caracteristicas principales: Superficie construida: 132 m² Ubicacion: Primer piso alto Distribucion: Hall de entrada Salon-comedor de 35 m² con chimenea original y salida a balcon y mirador Cocina independiente completamente equipada 3 dormitorios (principal con baño en suite) 2 baños completos + 1 aseo de cortesia Lavadero independiente con espacio de almacenaje ZONA DE DiA Nada mas entrar, encontramos a la izquierda la zona de dia, compuesta por un amplio y majestuoso salon-comedor de 35 m², con techos altos (3,25 m), molduras originales y chimenea de epoca. Este espacio, con salida a balcon y mirador, esta conectado a la cocina mediante elegantes puertas de cristal con herrajes lacados en negro. La cocina, con ventana a patio, esta equipada con muebles de alta calidad, cuenta con electrodomesticos Bosch, encimera de Corian blanco. Ademas, dispone de un aseo de cortesia y un practico lavadero independiente, con ventana, caldera de gas natural, tomas para lavadora y secadora, y espacio de almacenaje. ZONA DE DESCANSO A la derecha del hall, tras dos puertas que garantizan la tranquilidad, accedemos a la zona mas privada de la vivienda.Aqui se encuentran los tres dormitorios, todos con ventanas a patios interiores, lo que garantiza el silencio. El dormitorio principal es muy amplio, con mirador, gran armario empotrado de tres cuerpos y baño en suite. Otro de los dormitorios tambien dispone de zona de vestidor con armario empotrado. El segundo baño completo, con ventana, da servicio a las otras habitaciones. CALIDADES Y DETALLES EXCLUSIVOS: Aislamiento termo-acustico en suelos, techos y tabiqueria interior Suelos: gres porcelanico en cocina y baños; suelo laminado vinilico hidrofugo en espiga en el resto Puertas interiores de caseton lacadas en blanco con burletes, algunas correderas, alto 2,11 m. Ventanas de aluminio con doble cristal Climalit, oscilobatientes y con rotura de puente termico Armarios empotrados forrados y vestidos Paredes con acabados decorativos: pintura plastica lisa, papeles entelados, ladrillo y silleria vista Techos altos: 3,25 m en salon y 2,80 m en el resto Iluminacion empotrada CARDAN, con sensores de movimiento en pasillos Calefaccion individual a gas natural con caldera Ariston programable desde el movil Radiadores toalleros en baños y tubulares en el resto de las estancias Puerta de entrada blindada, herrajes cromados, rodapie lacado blanco y en zonas humedas de aluminio en blanco Tomas de TV y datos en todas las estancias Fibra optica con 5 puntos de datos distribuidos EDIFICIO Y ENTORNO: Edificio de 1898 con grado de proteccion B de la Diputacion de Bizkaia Estructura mixta y muros de carga Ascensor nuevo y grande a cota cero Portal y escaleras reformados ITE pasada en 2024 Garajes disponibles muy cerca, en venta o alquiler <."
https://www.idealista.com/inmueble/109312084/,395000.0,abando-albia,"Abandoibarra-Guggenheim, Bilbao",60.0,54.0,1,1,1.0,exterior,True,False,False,True,False,Buen estado,1900.0,Quorum Bilbao,E,E,"INMOBILIARIA QUORUM vende acogedor apartamento de 1 dormitorio, situada en pleno centro. La vivienda, con mucho encanto, se encuentra completamente reformada y lista para entrar a vivir. Dispone de un luminoso salon con salida a balcon, cocina americana, moderna y equipada, un dormitorio vestidor y baño completo. Una oportunidad unica para quienes buscan una vivienda actual, con ascensor entreplantas y ubicada en el corazon del ensanche, una de las zonas mas demandadas y exclusivas de la ciudad. Si buscas Agencias Inmobiliarias en Bilbao. Quorum es la inmobiliaria que puede ayudarte en la compra, venta o alquiler de tu piso, vivienda o local. 25 Años de trayectoria con 8 Oficinas Inmobiliarias y mas de 40 profesionales con gran bagaje en el sector inmobiliario a traves de una metodologia basada en el rigor, el compromiso y la responsabilidad a traves del tratamiento personalizado y con la asesoria de un departamento juridico propio. Siempre con la sensibilidad de que un inmueble puede llegar a ser un hogar, una inversion o la puesta en marcha de un gran proyecto; el objetivo es acompañar a nuestros clientes de principio a fin para satisfacer expectativas y alimentar ilusiones. Garantia, responsabilidad y eficiencia definen los pilares del servicio Quorum. En Grupo Quorum aplicamos una metodologia enfocada a lograr resultados optimos y de beneficio en el menor tiempo posible. En Quorum somos muy conscientes del vinculo emocional asociado a una vivienda o a un proyecto de negocio, de ahi que nuestros agentes y nuestros asesores sepan acompañarle con seriedad y empatia en todo el proceso de compra-venta, facilitando la busqueda y gestionando desde las labores administrativas, la consecucion del certificado energetico, home staging, hasta las fotografias/videos profesionales o todos los servicios asociados a la gestion inmobiliaria. Un equipo propio experto en marketing, asi como un departamento legal velaran por los intereses de cada cliente con el fin de evitar incidencias y simplificar el proceso de compra o de venta de viviendas, chalets, locales o naves industriales en nuestro area de implantacion: el Gran Bilbao, asi como en zonas vacacionales y proyectos de segunda residencia. Quorum es la inmobiliaria lider en Vizcaya. Localiza nuestra agencia inmobiliaria en DIRECCIoN."
https://www.idealista.com/inmueble/109360536/,430000.0,abando-albia,"Albia, Bilbao",113.0,100.0,3,2,5.0,interior,True,False,False,False,False,A reformar,1901.0,Inmobiliaria Salazar,E,F,"SALAZAR VENDE EN EXCLUSIVA. Piso en las rampas de Uribitarte, un edificio antiguo con mucho encanto, situado en una de las mejores zonas de la ciudad. El piso consta de cien metros cuadrados distribuidos en un amplio salon, dos habitaciones juveniles, una espaciosa habitacion principal con baño. Y una comoda y coqueta cocina en la que la luz natural entra de un velux y hace de esta estancia un espacio muy agradable. La calefaccion y agua caliente es individual de gas. Lo que beneficia positivamente a los gastos de comunidad que son muy bajos. El inmueble necesita actualizar, es interior y muy silencioso, disfruta de mucha luz debido a su altura. Con una ubicacion privilegiada, que hace muy comodo desplazarse andando a comercios, teatros, cines, zonas deportivas y todos los medios de transporte que necesites. Llamanos, estaremos encantados de enseñarlo."
https://www.idealista.com/inmueble/108944454/,280000.0,abando-albia,"Zabalburu-Diputacion, Bilbao",85.0,75.0,2,1,8.0,interior,True,False,False,False,False,Buen estado,1958.0,Inmobiliaria El Botxo,F,E,"El piso mas luminoso de Bilbao. En la calle Juan de Garay, a solo 50 metros de la Plaza Zabalburu y con todo Bilbao a pie de calle: estacion de tren y metro de Hurtado de Amezaga a un paso, la Alhondiga a cinco minutos y la Plaza Moyua a diez. Una ubicacion estrategica, centrica y muy bien conectada. Pero lo que realmente hace especial a esta vivienda es la luminosidad natural que inunda cada rincon. Pese a pertenecer a la escalera interior, su altura —un octavo piso real— y la orientacion hacen que sea probablemente una de las viviendas mas luminosas de todo Bilbao. Luz durante todo el dia, sin concesiones. El piso esta totalmente reformado y listo para entrar a vivir. Se distribuye en dos dormitorios (el principal con vestidor), salon, cocina, baño completo y calefaccion individual. Se entrega amueblado, tal y como se ve en las fotos. El edificio cuenta con ascensor hasta el septimo piso. Para acceder a esta planta hay que subir un pequeño tramo de escaleras. Solo tres viviendas comparten esta planta, lo que le da un plus de tranquilidad e intimidad. Si buscas luz, ubicacion y comodidad en el centro de Bilbao, este puede ser tu sitio."
https://www.idealista.com/inmueble/107891514/,620000.0,abando-albia,"Abando - Albia, Bilbao",93.0,84.41651557933601,3,2,7.0,exterior,True,False,True,False,False,A reformar,1957.0,Inmobiliaria IRIZAR,E,E,"INMOBILIARIA IRIZAR VENDE BONITO PISO EN INMEJORABLE SITUACIoN JUNTO A LA PLAZA DE EGUILEOR, ALTO SOLEADO, CON VISTAS DESPEJADAS. LA VIVIENDA QUE CONSTA DE UNOS 93 M2 ESTa DISTRIBUIDA EN LA ACTUALIDAD EN SALoN COMEDOR, COCINA EQUIP. , 3 HABIT. , 2 BAÑOS Y CAMAROTE DE UNOS 9 M2. LA CALEFACCIoN ES CENTRAL. Moyua es una zona centrica y prestigiosa de Bilbao, con excelentes conexiones de transporte publico, incluyendo una estacion de metro, lineas de autobus y proximidad al tranvia y la estacion de tren de Abando. Es un area vibrante con numerosos servicios, como comercios, supermercados, restaurantes y entidades bancarias. Ademas, cuenta con centros educativos de prestigio y servicios sanitarios cercanos, como ambulatorios y el Hospital de Basurto. A nivel de ocio, destaca su cercania al Parque de Doña Casilda y la Ria de Bilbao, y su atractivo turistico se refuerza con la proximidad al Museo Guggenheim, el Museo de Bellas Artes y edificios emblematicos como el Palacio Chavarri. En definitiva, Moyua combina perfectamente vida urbana, cultura y comodidad. En Inmobiliaria Irizar llevamos atendiendo las necesidades de nuestros clientes desde el año 1974, con mas de 40 años de experiencia, cientos de propietarios de inmuebles y numerosos promotores nos avalan. La fortaleza de Inmobiliaria Irizar reside en la calidad y experiencia de nuestros agentes inmobiliarios. Con una gran especializacion y conocimiento del mercado y la zona en la que trabajan y con la mejora continua en la atencion a nuestros clientes. Contamos ademas con 5 oficinas de venta y atencion al publico estrategicamente ubicadas tanto en el centro de Bilbao como Las Arenas y Urduliz. Comercializamos el Gran Bilbao, la margen derecha y margen izquierda."
https://www.idealista.com/inmueble/109330113/,280000.0,abando-albia,"Zabalburu-Diputacion, Bilbao",70.0,65.0,2,1,8.0,exterior,True,False,False,False,False,Buen estado,1958.0,INFINITY HOMES,E,E,"¡Descubre tu nuevo hogar en la Calle Juan de Garay! Este encantador piso reformado se encuentra a solo 50 metros de la Plaza Zabalburu, una ubicacion ideal para disfrutar de la vida urbana. Con una excelente conexion de transporte, tendras la estacion de tren y metro de Hurtado Amezaga a pocos pasos, asi como el Centro Azkuna a solo cinco minutos. Ademas, la emblematica Plaza Moyua esta a diez minutos, lo que te permitira disfrutar de todo lo que la ciudad tiene para ofrecer. El piso cuenta con 70 m² construidos y 65 m² utiles, distribuidos en dos acogedores dormitorios, un salon luminoso y una cocina completamente equipada. El baño es completo y moderno, y el dormitorio principal incluye un practico vestidor. La vivienda se vende amueblada y esta lista para entrar a vivir, lo que la convierte en una opcion perfecta para quienes buscan comodidad y estilo. Ubicado en el octavo piso, este hogar ofrece vistas impresionantes. Aunque hay un tramo de escaleras desde el septimo piso, el ascensor facilita el acceso hasta ahi. Ademas, cuenta con calefaccion individual y armarios empotrados que optimizan el espacio. No dejes pasar la oportunidad de vivir en este maravilloso piso en una ubicacion inmejorable. ¡Ven a verlo y enamorate de tu futuro hogar! Ven a verla, te la enseñamos encantadas. INFINITY HOMES."
https://www.idealista.com/inmueble/108338003/,760000.0,abando-albia,"Albia, Bilbao",106.0,96.4012578770943,3,2,7.0,exterior,True,True,True,False,False,Buen estado,1994.0,Inmobiliaria BIZKAIA,E,E,"¡EXCLUSIVA EN ABANDOIBARRA! Inmobiliaria Bizkaia les presenta: ¡MAGNiFICO DuPLEX TOTALMENTE REFORMADO CON GARAJE DIRECTO! Ubicado en una zona privilegiada que ofrece todo tipo de servicios, comercios, farmacias, ambulatorios, colegios, metro. Situada en pleno corazon de Abando junto a los Jardines de Albia. Esta exclusiva vivienda combina modernidad y comodidad en cada rincon. Dispone de 106 metros cuadrados distribuidos en dos plantas: En la planta baja se encuentra el salon comedor, la cocina totalmente equipada e independiente, una habitacion y un baño completo. Toda la planta cuenta con amplios ventanales que permiten tener un contacto directo con el exterior. En la segunda planta se encuentra la habitacion principal con baño en suite y otra habitacion. Toda la vivienda dispone de armarios empotrados, ventanas nuevas Pvc Climalit y calefaccion individual de gas natural. Como valor añadido, la vivienda cuenta con una parcela de garaje de gran tamaño para coche y moto con acceso directo. Asi como, un trastero proximo a la finca. Finca rehabilitada en su totalidad en 1982 con refuerzos de hormigon. DISPONE DE ASCENSOR A COTA CERO. Si quieren visitarlo o recibir mas informacion acerca del inmueble no duden en ponerse en contacto con nosotros. Inmobiliaria Bizkaia Alameda Gregorio de la Revilla 12. Bilbao."
https://www.idealista.com/inmueble/108679678/,920000.0,abando-albia,"Abandoibarra-Guggenheim, Bilbao",130.0,118.52693596526342,3,2,5.0,exterior,True,False,False,True,False,Buen estado,1942.0,Inmobiliaria BIZKAIA,E,E,"Inmobiliaria Bizkaia les presenta EN EXCLUSIVA: ¡MAGNiFICA VIVIENDA DE LUJO A ESTRENAR EN LA GRAN ViA! Una propiedad unica situada en una de las mejores zonas de Bilbao. Descubre esta magnifica vivienda totalmente reformada con orientacion sur, consta de 130 metros cuadrados distribuidos en hall de entrada, gran salon comedor con amplios ventanales y acceso al balcon, cocina totalmente equipada e independiente, 2 habitaciones completas, 1 habitacion de servicio y 2 baños completos. La vivienda se vende completamente amueblada, lista para entrar a vivir. Dispone de armarios empotrados, persianas electricas, suelo de madera de Elondo. Con amplios ventanales y un balcon exterior con toldo, la luminosidad y la sensacion de amplitud son protagonistas en cada estancia. Instalacion electrica y fontaneria nuevas, sistema de aire acondicionado y cocina de alta gama totalmente equipada nueva a estrenar. Ubicada en la quinta planta exterior de un edificio señorial, con ascensor y portero fisico. Si quieren visitarlo o recibir mas informacion acerca del inmueble no duden en ponerse en contacto con nosotros. INMOBILIARIA BIZKAIA Alameda Gregorio de la Revilla 12. Bilbao."
