iter	RMSE
1514	0.1179550133
1515	0.1179113804
1516	0.1178755313
1517	0.1178615952
1518	0.1178471482
1519	0.1178151731
1520	0.1178012301
1521	0.1177821223
1522	0.1177386638
1523	0.1176719134
1524	0.1175693179
1525	0.1175387438
1526	0.1174842254
1527	0.1174445469
1528	0.1174205861
1529	0.1173840529
1530	0.1173704918
1531	0.1173025336
1532	0.1172546577
1533	0.1172304124
1534	0.1172087154
1535	0.1171523544
1536	0.1171297698
1537	0.1170617664
1538	0.1170437913
1539	0.1169385603
1540	0.1169158734
1541	0.1168921533
1542	0.1168663092
1543	0.1167397565
1544	0.11672457
1545	0.1166685852
1546	0.1166643053
1547	0.1166458458
1548	0.1166408473
1549	0.1166197206
1550	0.116608713
1551	0.116580687
1552	0.1165620418
1553	0.1164815239
1554	0.1164619466
1555	0.1164097278
1556	0.1163680001
1557	0.116328925
1558	0.1163078389
1559	0.1162571857
1560	0.1162423791
1561	0.1162311021
1562	0.1161893916
1563	0.1161807955
1564	0.1161587523
1565	0.1161231179
1566	0.1160411315
1567	0.1160381164
1568	0.1160111733
1569	0.1159916513
1570	0.1159138146
1571	0.1158959001
1572	0.1158604744
1573	0.115769244
1574	0.1157164901
1575	0.1156953733
1576	0.1156371651
1577	0.1155666249
1578	0.1155647984
1579	0.1155345805
1580	0.1155015908
1581	0.1154677417
1582	0.1154393571
1583	0.1154207246
1584	0.1153649141
1585	0.1153429922
1586	0.1153352595
1587	0.1153179137
1588	0.1152872955
1589	0.1152656844
1590	0.1152429918
1591	0.11521297
1592	0.1151871435
1593	0.1151194369
1594	0.1150979389
1595	0.1150852513
1596	0.1150567823
1597	0.1149754876
1598	0.1149176782
1599	0.1148550034
1600	0.114796667
1601	0.1147940424
1602	0.1147536253
1603	0.1147199443
1604	0.114706682
1605	0.1146053035
1606	0.1145914028
1607	0.114558228
1608	0.114538185
1609	0.1145091992
1610	0.1144607507
1611	0.1144199167
1612	0.1143805791
1613	0.1143428553
1614	0.1142964262
1615	0.1142555166
1616	0.114245284
1617	0.1141403285
1618	0.1141207228
1619	0.1140765676
1620	0.1140245727
1621	0.1139738421
1622	0.1139346387
1623	0.1138715807
1624	0.1138477596
1625	0.1137739197
1626	0.1137442081
1627	0.1137147015
1628	0.1136195149
1629	0.1136044921
1630	0.1135817185
1631	0.1135308281
1632	0.1134802052
1633	0.113458285
1634	0.1133959572
1635	0.1133104855
1636	0.113295172
1637	0.1131885188
1638	0.1131732086
1639	0.1131106385
1640	0.1130353065
1641	0.1130229747
1642	0.1130058923
1643	0.1129657798
1644	0.1129632759
1645	0.1129358695
1646	0.112880167
1647	0.1128678752
1648	0.1128591359
1649	0.1128419045
1650	0.1127882513
1651	0.1127836811
1652	0.1127799727
1653	0.1127053608
1654	0.1126956542
1655	0.1126812146
1656	0.1126697742
1657	0.1126559875
1658	0.1126336796
1659	0.1126248149
1660	0.1125943194
1661	0.1125816261
1662	0.1125406533
1663	0.1124830381
1664	0.1124563707
1665	0.1124203535
1666	0.1124047861
1667	0.1123849535
1668	0.1123669253
1669	0.112337375
1670	0.1123290822
1671	0.1122857066
1672	0.112216119
1673	0.1121993321
1674	0.112172616
1675	0.1121481917
1676	0.112111829
1677	0.1121024649
1678	0.1120818898
1679	0.1120524842
1680	0.111969834
1681	0.1119584903
1682	0.1119168845
1683	0.1119095895
1684	0.1118986949
1685	0.1118463718
1686	0.111802234
1687	0.1117868964
1688	0.111735005
1689	0.111693516
1690	0.1116641975
1691	0.1116339998
1692	0.11162902
1693	0.1116087697
1694	0.1116063658
1695	0.1116009477
1696	0.1114941322
1697	0.1114619648
1698	0.1114255031
1699	0.1113184727
1700	0.1112972261
1701	0.1112802065
1702	0.1112599904
1703	0.111257563
1704	0.1112392183
1705	0.111209338
1706	0.1111796845
1707	0.1111613051
1708	0.111127602
1709	0.1111137268
1710	0.1110352299
1711	0.1109781678
1712	0.1109581988
1713	0.1109451525
1714	0.1109307775
1715	0.1108499559
1716	0.1107832046
1717	0.1107340257
1718	0.1106347802
1719	0.1106180764
1720	0.1105798853
1721	0.11057321
1722	0.1105586736
1723	0.1105474115
1724	0.1105306596
1725	0.1104713499
1726	0.1104468681
1727	0.1104446837
1728	0.1104284157
1729	0.1104057036
1730	0.110388452
1731	0.110371514
1732	0.1103480716
1733	0.110334144
1734	0.1103280811
1735	0.1102837089
1736	0.1102664434
1737	0.1102452961
1738	0.1101954058
1739	0.1101933545
1740	0.1101567579
1741	0.1101544487
1742	0.1101040656
1743	0.1099887351
1744	0.1099437358
1745	0.1098971064
1746	0.1098693102
1747	0.1097950194
1748	0.1097364379
1749	0.1096367653
1750	0.1095691712
1751	0.1095444326
1752	0.1095270521
1753	0.1094743588
1754	0.1094497002
1755	0.1094188117
1756	0.109403776
1757	0.1093782378
1758	0.1092955425
1759	0.1092643401
1760	0.1092586134
1761	0.1092119987
1762	0.1091672456
1763	0.1091613387
1764	0.1091261269
1765	0.1091108312
1766	0.1090698233
1767	0.1090517638
1768	0.1090353728
1769	0.1089794816
1770	0.108945268
1771	0.1089207893
1772	0.1089187921
1773	0.1088485622
1774	0.1088339522
1775	0.1087369439
1776	0.1086758491
1777	0.1086690919
1778	0.1086371201
1779	0.1086091098
1780	0.1085939895
1781	0.1084879378
1782	0.1084137328
1783	0.1083914075
1784	0.1083589312
1785	0.1082680518
1786	0.1082172618
1787	0.1081556554
1788	0.108098296
1789	0.1080247781
1790	0.1080061953
1791	0.107979038
1792	0.1079442388
1793	0.1078998336
1794	0.1078608421
1795	0.1078254418
1796	0.107806492
1797	0.1077345081
1798	0.1077087161
1799	0.1076968442
1800	0.107677693
1801	0.1075933417
1802	0.1075348916
1803	0.1074260731
1804	0.1074041753
1805	0.1073750771
1806	0.1073655041
1807	0.1072976117
1808	0.1072121421
1809	0.1072053589
1810	0.1071669982
1811	0.1071118352
1812	0.1070808335
1813	0.1070437705
1814	0.107026268
1815	0.1069923675
1816	0.1069039977
1817	0.1068883043
1818	0.1068276782
1819	0.1067935784
1820	0.1067472691
1821	0.1067203012
1822	0.1066754663
1823	0.1066356996
1824	0.1065963771
1825	0.1065803506
1826	0.1065644844
1827	0.1065377682
1828	0.1065211377
1829	0.1064539592
1830	0.1064401346
1831	0.1064115861
1832	0.1063374827
1833	0.1063034695
1834	0.1062645749
1835	0.1062235329
1836	0.1061964233
1837	0.1061783456
1838	0.1061347212
1839	0.1060229516
1840	0.1060113493
1841	0.1059371033
1842	0.1059219669
1843	0.1059124173
1844	0.1058734064
1845	0.1058664568
1846	0.1058018898
1847	0.1057784039
1848	0.1057492449
1849	0.1056797688
1850	0.1056508935
1851	0.1056065862
1852	0.1055619776
1853	0.1054908194
1854	0.105483748
1855	0.105425052
1856	0.1053532346
1857	0.1053431101
1858	0.1053207984
1859	0.1052979768
1860	0.1052696978
1861	0.105245117
1862	0.1052237656
1863	0.1052054873
1864	0.1051443098
1865	0.1051374853
1866	0.1050977158
1867	0.1050525655
1868	0.1050427732
1869	0.1050166802
1870	0.1049476029
1871	0.1048736132
1872	0.1048501822
1873	0.104823732
1874	0.1048020227
1875	0.1047670368
1876	0.1047589953
1877	0.1047302258
1878	0.104716919
1879	0.1047046841
1880	0.1046996438
1881	0.104677064
1882	0.1046266174
1883	0.1046154828
1884	0.1046029484
1885	0.1045825237
1886	0.1045614041
1887	0.1044783805
1888	0.1044114599
1889	0.1043971368
1890	0.1043945623
1891	0.1043431878
1892	0.1043027483
1893	0.104293811
1894	0.1042906773
1895	0.104281257
1896	0.1042511835
1897	0.1042450622
1898	0.104226664
1899	0.1041800263
1900	0.1041388907
1901	0.1040969237
1902	0.1040854268
1903	0.104016804
1904	0.1039911836
1905	0.1039587497
1906	0.1039301022
1907	0.1039117631
1908	0.1039055389
1909	0.1038796511
1910	0.1038774019
1911	0.1037887015
1912	0.1037697025
1913	0.1037551022
1914	0.1037012313
1915	0.1036083998
1916	0.1035909826
1917	0.1035329443
1918	0.1035258108
1919	0.1034827555
1920	0.1034668028
1921	0.1034029504
1922	0.1033763269
1923	0.1033191441
1924	0.103317049
1925	0.1033026542
1926	0.1032452399
1927	0.1032280858
1928	0.1031848731
1929	0.1031737121
1930	0.1031224569
1931	0.1030990461
1932	0.1030914077
1933	0.1030685487
1934	0.1030070739
1935	0.102985223
1936	0.1028875189
1937	0.1028853237
1938	0.1028757292
1939	0.1028414285
1940	0.1028392423
1941	0.1027743489
1942	0.1027506706
1943	0.1027248942
1944	0.1027069864
1945	0.1026812612
1946	0.1026584072
1947	0.1026194571
1948	0.1026038534
1949	0.1025892338
1950	0.1025345332
1951	0.1025321104
1952	0.1025179941
1953	0.1025109905
1954	0.1024835073
1955	0.102468025
1956	0.1024546483
1957	0.1024426092
1958	0.1024050923
1959	0.1023937216
1960	0.1023734934
1961	0.102344868
1962	0.10226413
1963	0.1022286949
1964	0.1021937226
1965	0.1021576534
1966	0.1021373489
1967	0.1020929508
1968	0.10206945
1969	0.102049706
1970	0.1020015534
1971	0.1019879314
1972	0.1019480477
1973	0.1018925199
1974	0.1018576869
1975	0.1018210171
1976	0.1017999209
1977	0.1017410207
1978	0.1017120786
1979	0.1016743727
1980	0.101652745
1981	0.1015985149
1982	0.1015623464
1983	0.1015499957
1984	0.1015101774
1985	0.10143629
1986	0.1013854736
1987	0.1013801091
1988	0.1013780084
1989	0.101366139
1990	0.1013628531
1991	0.1012864961
1992	0.101271736
1993	0.1012376528
1994	0.1011603976
1995	0.1011039813
1996	0.1010777458
1997	0.101036989
1998	0.1010296351
1999	0.1010078066
2000	0.1009922357
2001	0.1009593734
2002	0.1009139606
2003	0.1008285614
2004	0.1008159216
2005	0.1008107349
2006	0.1008020147
2007	0.1007742332
2008	0.100721489
2009	0.1006906192
2010	0.1006393297
2011	0.1005956326
2012	0.1005726244
2013	0.1005221091
2014	0.1005065874
2015	0.1004686182
2016	0.1004552796
2017	0.1004006399
2018	0.1003791251
2019	0.1003675406
2020	0.1003115857
2021	0.1002396304
2022	0.1001981134
2023	0.1001431967
2024	0.1001340162
2025	0.1000767246
2026	0.1000666204
2027	0.1000180791
2028	0.09996582183
2029	0.09991488774
2030	0.09987509301
2031	0.09982108455
2032	0.09978152947
2033	0.09977341397
2034	0.0996830238
2035	0.09965040832
2036	0.09964835623
2037	0.09960812432
2038	0.09957908891
2039	0.09954157259
2040	0.09948426416
2041	0.09947917514
2042	0.09944342857
2043	0.09943918825
2044	0.09939953367
2045	0.09937361815
2046	0.09934713266
2047	0.0993298633
2048	0.09925038888
2049	0.09922935213
2050	0.09917019553
2051	0.09916807453
2052	0.09911411214
2053	0.09908750545
2054	0.09905308036
2055	0.09903313266
2056	0.09899765511
2057	0.09898075897
2058	0.09895475857
2059	0.09893294272
2060	0.09889990649
2061	0.09883951902
2062	0.09881484121
2063	0.09878432488
2064	0.09870867796
2065	0.09866407069
2066	0.09862065968
2067	0.09860348751
2068	0.09857337265
2069	0.09854207956
2070	0.09852286849
2071	0.09849194269
2072	0.09846006032
2073	0.09840683111
2074	0.09839771126
2075	0.09838118934
2076	0.09835729839
2077	0.09832905406
2078	0.09832413454
2079	0.09827991837
2080	0.09822821938
2081	0.09821878854
2082	0.09815855136
2083	0.09812173399
2084	0.09811275466
2085	0.09810114183
2086	0.09806801383
2087	0.09801438053
2088	0.09800500452
2089	0.09800295487
2090	0.09795236576
2091	0.0979350011
2092	0.09792764559
2093	0.09786664049
2094	0.09784164186
2095	0.09783296377
2096	0.09781624152
2097	0.09779224376
2098	0.09776271881
2099	0.09772508893
2100	0.0977132241
2101	0.09770316418
2102	0.09768215808
2103	0.09767626108
2104	0.09764495066
2105	0.09760236402
2106	0.09757153069
2107	0.09755156896
2108	0.09753778853
2109	0.09752161353
2110	0.09747324931
2111	0.09740206625
2112	0.09736660079
2113	0.0972981451
2114	0.09728314972
2115	0.09727540294
2116	0.09721369923
2117	0.09717702167
2118	0.09717158426
2119	0.09711228428
2120	0.09710992521
2121	0.09703603567
2122	0.09703173434
2123	0.09701856037
2124	0.0969728954
2125	0.09692675102
2126	0.09688867664
2127	0.09687938652
2128	0.0968518799
2129	0.09684903285
2130	0.09683269819
2131	0.0968092367
2132	0.09677109783
2133	0.09676900918
2134	0.09670254884
2135	0.09669934546
2136	0.09665517737
2137	0.09664572705
2138	0.09664361393
2139	0.09660978994
2140	0.09659532621
2141	0.09656873715
2142	0.09654868338
2143	0.09653955682
2144	0.09653532436
2145	0.09648560093
2146	0.09646685961
2147	0.09639177038
2148	0.09634303591
2149	0.09633318693
2150	0.09628826677
2151	0.09627913146
2152	0.09623967473
2153	0.09622342091
2154	0.09615814728
2155	0.09614950431
2156	0.09613655191
2157	0.09610788376
2158	0.09603796854
2159	0.0959710834
2160	0.09595585038
2161	0.09594408877
2162	0.09591193547
2163	0.095889678
2164	0.0958779651
2165	0.09582827551
2166	0.09581175111
2167	0.09576560226
2168	0.09574083119
2169	0.09571600881
2170	0.09568943512
2171	0.09567332693
2172	0.09560645858
2173	0.09556873083
2174	0.09554140608
2175	0.09547792513
2176	0.09546686736
2177	0.09546470767
2178	0.09544399166
2179	0.0953744085
2180	0.09536985639
2181	0.09532823437
2182	0.09532038754
2183	0.09531169103
2184	0.09530693552
2185	0.09528450983
2186	0.09526014283
2187	0.09523601493
2188	0.09521427274
2189	0.09520512332
2190	0.09515584896
2191	0.09509555577
2192	0.09508845329
2193	0.09502015547
2194	0.09496788344
2195	0.09494700797
2196	0.09494023432
2197	0.09492117081
2198	0.09491392091
2199	0.09489206422
2200	0.09487015798
2201	0.0947887013
2202	0.09477567837
2203	0.09475166572
2204	0.09474122912
2205	0.09473924848
2206	0.09471765297
2207	0.09470434365
2208	0.09465705364
2209	0.09463352236
2210	0.09460562695
2211	0.09457097669
2212	0.0945105422
2213	0.09450113557
2214	0.09447367613
2215	0.09445493178
2216	0.09445216846
2217	0.09444924849
2218	0.09440473523
2219	0.09439419678
2220	0.09436213143
2221	0.09433244811
2222	0.0943029328
2223	0.09428761255
2224	0.09427940098
2225	0.09425302014
2226	0.09420770708
2227	0.09420570203
2228	0.09417696909
2229	0.09413723782
2230	0.09413321284
2231	0.09405616906
2232	0.0940440409
2233	0.094027915
2234	0.09398008464
2235	0.09396704372
2236	0.09395967305
2237	0.09394033128
2238	0.09388863716
2239	0.09387162435
2240	0.09386418924
2241	0.09379409687
2242	0.09377349647
2243	0.09372079904
2244	0.09366910465
2245	0.09363715327
2246	0.09363346967
2247	0.09359240389
2248	0.09357879006
2249	0.0935072221
2250	0.09343536716
2251	0.09341638379
2252	0.09341465316
2253	0.09340721952
2254	0.09339481289
2255	0.09336343994
2256	0.09335125095
2257	0.09333558959
2258	0.0933121634
2259	0.09327947016
2260	0.09327377446
2261	0.0932015051
2262	0.09317812186
2263	0.09316284534
2264	0.09313888547
2265	0.09311099737
2266	0.09304631357
2267	0.09303415218
2268	0.09302320566
2269	0.09298236112
2270	0.09292146125
2271	0.09290961512
2272	0.09288911663
2273	0.09288290787
2274	0.09286313829
2275	0.09283912923
2276	0.0927882245
2277	0.09274819571
2278	0.09271961816
2279	0.09265279548
2280	0.09262057251
2281	0.09260204268
2282	0.09257666342
2283	0.092555587
2284	0.09254586382
2285	0.09251024904
2286	0.09248424128
2287	0.09247863096
2288	0.09247095687
2289	0.09244148481
2290	0.09243509873
2291	0.0923994024
2292	0.0923855631
2293	0.09233980215
2294	0.0922874068
2295	0.09220199937
2296	0.09219156613
2297	0.0921898033
2298	0.0921734647
2299	0.09214478967
2300	0.09213703518
2301	0.09209013286
2302	0.09205507795
2303	0.09203430984
2304	0.09203204575
2305	0.0920238565
2306	0.09199680706
2307	0.0919424273
2308	0.09190362282
2309	0.09187286137
2310	0.09180762543
2311	0.09180164036
2312	0.09178444467
2313	0.09176482985
2314	0.09176037233
2315	0.0917573301
2316	0.09174355984
2317	0.09173586866
2318	0.09172923929
2319	0.09171122703
2320	0.09170400777
2321	0.09167057321
2322	0.09164814264
2323	0.09160943672
2324	0.09156972323
2325	0.09155812822
2326	0.09153536493
2327	0.09149739856
2328	0.09146517452
2329	0.09143830333
2330	0.09141308104
2331	0.09133774664
2332	0.09130350065
2333	0.09129885522
2334	0.09129610709
2335	0.0912367552
2336	0.09123047312
2337	0.0912199543
2338	0.09120813148
2339	0.09120225759
2340	0.09115762582
2341	0.09111448042
2342	0.09110825812
2343	0.09109909801
2344	0.09109613401
2345	0.09107841731
2346	0.09105038373
2347	0.09102859579
2348	0.090994448
2349	0.09097094931
2350	0.0909532113
2351	0.09093675745
2352	0.09091122019
2353	0.09090609411
2354	0.09088591606
2355	0.09082823415
2356	0.09076814937
2357	0.09071095978
2358	0.09069414969
2359	0.09067239929
2360	0.0906561296
2361	0.09059147151
2362	0.0905861439
2363	0.09056818853
2364	0.09053100837
2365	0.09050760631
2366	0.09047542424
2367	0.09044283322
2368	0.09043624068
2369	0.09039817864
2370	0.09037609542
2371	0.09034521402
2372	0.0903267269
2373	0.09031234252
2374	0.09031045726
2375	0.09026570842
2376	0.09022574276
2377	0.09018463838
2378	0.09017157461
2379	0.09011440335
2380	0.09010639227
2381	0.09006672601
2382	0.09006520931
2383	0.08999137119
2384	0.08991700626
2385	0.08990733717
2386	0.08984312982
2387	0.0898321447
2388	0.08980611281
2389	0.0897540609
2390	0.08972375029
2391	0.08971023311
2392	0.08968022789
2393	0.08962311979
2394	0.08959693031
2395	0.08958145172
2396	0.08956898554
2397	0.08953363365
2398	0.08950257293
2399	0.08949652111
2400	0.08945005268
2401	0.089420886
2402	0.0894145361
2403	0.08938035774
2404	0.08937255544
2405	0.0893643892
2406	0.08931025439
2407	0.08925397644
2408	0.08922393651
2409	0.08921233586
2410	0.08917535078
2411	0.08917297596
2412	0.08912465092
2413	0.08910623134
2414	0.08908569471
2415	0.08906640214
2416	0.08903474248
2417	0.08900707714
2418	0.0889759604
2419	0.08896427194
2420	0.08893046703
2421	0.08891201266
2422	0.08890877112
2423	0.08886603139
2424	0.08885737204
2425	0.08880131526
2426	0.08874060959
2427	0.08873029123
2428	0.08870289395
2429	0.08868481345
2430	0.08863448401
2431	0.08863284374
2432	0.08860868253
2433	0.08860454197
2434	0.08857211796
2435	0.08853597986
2436	0.08848690291
2437	0.08846969217
2438	0.08843922604
2439	0.08842476607
2440	0.08841306252
2441	0.08838713293
2442	0.08837604775
2443	0.08831633367
2444	0.08825995336
2445	0.08819567324
2446	0.0881636316
2447	0.08809952037
2448	0.0880475392
2449	0.08804406294
2450	0.08801833499
2451	0.08801310746
2452	0.08795707684
2453	0.08793402166
2454	0.08792539329
2455	0.08790564091
2456	0.08790403134
2457	0.08784908393
2458	0.08784017736
2459	0.08783883348
2460	0.08778581337
2461	0.08776099088
2462	0.087751976
2463	0.0877300153
2464	0.0877113479
2465	0.08770594893
2466	0.08764666559
2467	0.08762380069
2468	0.08760770897
2469	0.08757594279
2470	0.08752398922
2471	0.08751182365
2472	0.08747721601
2473	0.0874319546
2474	0.08740188782
2475	0.08738584288
2476	0.08738385715
2477	0.0873300983
2478	0.08730720904
2479	0.08729314959
2480	0.08726718578
2481	0.0872350575
2482	0.08723003388
2483	0.08719135063
2484	0.08716291418
2485	0.08712105563
2486	0.08710614934
2487	0.08708703519
2488	0.08704902942
2489	0.08702511967
2490	0.08697678496
2491	0.08696844344
2492	0.08693310267
2493	0.08691596744
2494	0.08690713104
2495	0.08687660332
2496	0.08686804722
2497	0.08682692449
2498	0.08678724996
2499	0.08675998183
2500	0.08673241772
2501	0.08671045231
2502	0.08666024644
2503	0.08659501066
2504	0.08658156073
2505	0.08656017714
2506	0.08654285094
2507	0.08651586007
2508	0.08647649631
2509	0.0864750497
2510	0.08645309404
2511	0.08642643446
2512	0.08641677976
2513	0.08640001861
2514	0.08637012524
2515	0.08634003781
2516	0.08630684394
2517	0.08625897993
2518	0.08625288799
2519	0.08625158909
2520	0.08623673591
2521	0.0862184606
2522	0.08618995853
2523	0.08615991419
2524	0.08614824137
2525	0.08612714594
2526	0.0860909977
2527	0.0860790099
2528	0.08607373525
2529	0.08601312485
2530	0.0859893498
2531	0.08598766467
2532	0.08597241147
2533	0.08595877269
2534	0.08593440394
2535	0.08591946122
2536	0.08589614202
2537	0.08586087667
2538	0.08584877349
2539	0.08582603765
2540	0.0858214824
2541	0.08581935284
2542	0.08573008327
2543	0.08572345066
2544	0.08572124154
2545	0.08567353234
2546	0.08561956597
2547	0.08561805137
2548	0.08561082285
2549	0.08559915773
2550	0.08557947481
2551	0.08553542516
2552	0.08550378184
2553	0.08549793586
2554	0.08546139827
2555	0.08544149693
2556	0.08543474498
2557	0.08541140642
2558	0.08540578107
2559	0.08539741987
2560	0.08536692959
2561	0.08536486525
2562	0.08535304891
2563	0.0853460488
2564	0.08532305553
2565	0.08529207092
2566	0.08527393338
2567	0.08524057784
2568	0.08523234286
2569	0.08522113195
2570	0.08517322662
2571	0.0851371617
2572	0.08513066476
2573	0.08510047157
2574	0.08507884524
2575	0.08506567025
2576	0.08502497381
2577	0.08500097933
2578	0.08498685949
2579	0.08495267413
2580	0.08490358228
2581	0.0848866016
2582	0.08485279739
2583	0.08484354189
2584	0.08481124364
2585	0.08476568717
2586	0.08472602038
2587	0.08471272838
2588	0.08468198381
2589	0.08467234554
2590	0.08465906806
2591	0.08465255865
2592	0.08462998874
2593	0.08462834251
2594	0.08462057155
2595	0.08460520077
2596	0.08458454334
2597	0.08458162496
2598	0.08457451829
2599	0.08455367373
2600	0.08454365424
2601	0.084487925
2602	0.08448053294
2603	0.08446545243
2604	0.08445635155
2605	0.08439003426
2606	0.08436800521
2607	0.08435085965
2608	0.08433207536
2609	0.08430401493
2610	0.08428837675
2611	0.08427323876
2612	0.08426194884
2613	0.08422289899
2614	0.08419787378
2615	0.08419181855
2616	0.08417062751
2617	0.0841221291
2618	0.08410268413
2619	0.08408578603
2620	0.08407272033
2621	0.08405433071
2622	0.08399668539
2623	0.08397396259
2624	0.08393804192
2625	0.08393590851
2626	0.08392691854
2627	0.08387646296
2628	0.08384593965
2629	0.08383208535
2630	0.08380773323
2631	0.08378187156
2632	0.08376329379
2633	0.08370581498
2634	0.08366468666
2635	0.0836459464
2636	0.08362691067
2637	0.08359690444
2638	0.08357387712
2639	0.08356810585
2640	0.08356215002
2641	0.08354678245
2642	0.08352007607
2643	0.08350174279
2644	0.08344183461
2645	0.08339371686
2646	0.0833507817
2647	0.08331893623
2648	0.08329296808
2649	0.08325972727
2650	0.08324726474
2651	0.08322334539
2652	0.08320985958
2653	0.08320535945
2654	0.0831901515
2655	0.08314696988
2656	0.08313614496
2657	0.08310166599
2658	0.08309537557
2659	0.08305821964
2660	0.08300326762
2661	0.08296382459
2662	0.08294055155
2663	0.08291344206
2664	0.08289057503
2665	0.0828794283
2666	0.08286976868
2667	0.08286091364
2668	0.08285681868
2669	0.08282903549
2670	0.08281163658
2671	0.08278555106
2672	0.08276603083
2673	0.08276090949
2674	0.08272153072
2675	0.08268020605
2676	0.08260596897
2677	0.08256804964
2678	0.08255502082
2679	0.08253772956
2680	0.08249876707
2681	0.08249150902
2682	0.0824861628
2683	0.08246691852
2684	0.08245476725
2685	0.08243204754
2686	0.08241576892
2687	0.08240729638
2688	0.08240334775
2689	0.08240119321
2690	0.08237787
2691	0.08236367355
2692	0.08235871582
2693	0.08233014352
2694	0.08230113814
2695	0.08228868614
2696	0.08225853623
2697	0.0822533102
2698	0.08224073811
2699	0.08223393268
2700	0.08220010972
2701	0.08219343606
2702	0.08218750813
2703	0.08218546553
2704	0.08212385878
2705	0.08210708214
2706	0.08208449238
2707	0.08207216792
2708	0.08206707192
2709	0.08204903108
2710	0.0820394895
2711	0.08200958099
2712	0.08199671419
2713	0.0819876972
2714	0.08196494351
2715	0.08194235051
2716	0.08193821318
2717	0.08192946488
2718	0.08192472217
2719	0.08190473384
2720	0.08187662537
2721	0.08185773069
2722	0.08183461481
2723	0.08180206916
2724	0.08176545033
2725	0.08173324517
2726	0.08170638505
2727	0.0816908626
2728	0.08167146578
2729	0.08166303197
2730	0.08165643347
2731	0.08162705656
2732	0.08158428387
2733	0.08154816385
2734	0.08154162966
2735	0.08153028885
2736	0.0815134285
2737	0.08151038996
2738	0.08148994321
2739	0.08147108245
2740	0.0814562491
2741	0.08143504296
2742	0.08142362972
2743	0.0813805973
2744	0.08135192675
2745	0.08134499435
2746	0.08132796419
2747	0.08130560998
2748	0.08129995015
2749	0.08123628116
2750	0.08121434995
2751	0.08118867957
2752	0.0811674343
2753	0.08113950319
2754	0.0811163832
2755	0.0810959071
2756	0.08106602584
2757	0.08104048964
2758	0.0810139068
2759	0.08099765185
2760	0.08099366121
2761	0.08098828071
2762	0.0809717606
2763	0.08096440118
2764	0.08092212297
2765	0.08091065114
2766	0.08089723662
2767	0.08087529768
2768	0.0808561996
2769	0.08081059136
2770	0.0807740156
2771	0.0807519091
2772	0.08071692407
2773	0.08069807732
2774	0.08067129481
2775	0.08060207703
2776	0.08059324326
2777	0.0805901461
2778	0.08058229196
2779	0.08053781074
2780	0.08053071991
2781	0.08049051987
2782	0.08046458828
2783	0.08041612696
2784	0.08039783597
2785	0.08039418699
2786	0.0803666762
2787	0.08034158375
2788	0.08033958002
2789	0.08033540549
2790	0.08031329468
2791	0.08030455187
2792	0.08027037574
2793	0.08026509148
2794	0.08025823996
2795	0.08025314952
2796	0.08024099858
2797	0.08021369067
2798	0.0801896369
2799	0.08014924185
2800	0.08013920747
2801	0.08010362418
2802	0.08008259612
2803	0.08006848293
2804	0.08005230141
2805	0.08002969965
2806	0.07999928346
2807	0.07998342236
2808	0.07997932171
2809	0.07995592701
2810	0.07992393232
2811	0.07988211651
2812	0.07984322988
2813	0.07982213714
2814	0.07980128577
2815	0.07979742752
2816	0.07979315927
2817	0.07974501986
2818	0.07973964288
2819	0.07972127624
2820	0.0797161308
2821	0.07970714179
2822	0.07968130536
2823	0.07965116642
2824	0.07962707094
2825	0.07961086744
2826	0.07955566713
2827	0.07953922002
2828	0.07952745393
2829	0.07947649086
2830	0.07945734401
2831	0.07944382189
2832	0.07942341169
2833	0.07940543995
2834	0.07939342956
2835	0.07937011028
2836	0.0793546327
2837	0.07933970179
2838	0.07933711688
2839	0.07929734676
2840	0.0792857976
2841	0.07925629218
2842	0.07924793505
2843	0.07923462087
2844	0.07921960448
2845	0.07920217513
2846	0.07919611482
2847	0.07918954859
2848	0.07917544842
2849	0.07913941046
2850	0.07913234114
2851	0.07909605814
2852	0.0790746075
2853	0.07905777449
2854	0.07902404275
2855	0.07901197641
2856	0.07899568534
2857	0.07896983409
2858	0.07896475209
2859	0.07894788935
2860	0.07892542866
2861	0.07891176657
2862	0.07886819296
2863	0.07883901543
2864	0.07878597496
2865	0.07877579125
2866	0.07873595076
2867	0.07868059271
2868	0.07866319053
2869	0.07864829548
2870	0.07864230409
2871	0.07861879689
2872	0.07860824105
2873	0.07857599225
2874	0.07856865539
2875	0.07852115534
2876	0.07849398855
2877	0.07847132721
2878	0.07845218874
2879	0.07844420953
2880	0.07843889896
2881	0.07842159395
2882	0.07839493294
2883	0.07837661568
2884	0.07834673216
2885	0.07833320018
2886	0.07831985254
2887	0.07828075547
2888	0.07826940267
2889	0.07824032264
2890	0.07822425339
2891	0.07821088202
2892	0.07820384494
2893	0.07814847334
2894	0.07812935889
2895	0.0781136948
2896	0.07809475268
2897	0.07809003605
2898	0.07808515975
2899	0.0780837694
2900	0.07806710462
2901	0.07805688151
2902	0.07804058163
2903	0.07803051647
2904	0.07801814544
2905	0.07800115217
2906	0.07799485067
2907	0.0779781078
2908	0.07795491211
2909	0.07793208768
2910	0.07789824489
2911	0.07789187723
2912	0.07784759917
2913	0.07779549324
2914	0.07778316386
2915	0.07777538595
2916	0.07776272977
2917	0.07774411428
2918	0.07772961929
2919	0.07771949568
